,site_id,survey_date,year,month,is_october,total_count,morning_count,evening_count,cluster,latitude,longitude
1999,98,2017-10-01,2017,October,1,130,53,77,1,-33.8723880574867,151.216736920578
2000,98,2018-10-01,2018,October,1,119,56,63,1,-33.8723880574867,151.216736920578
2001,98,2019-03-01,2019,March,0,113,52,61,1,-33.8723880574867,151.216736920578
2002,98,2019-10-01,2019,October,1,154,63,91,1,-33.8723880574867,151.216736920578
2003,98,2020-03-01,2020,March,0,126,38,88,1,-33.8723880574867,151.216736920578
2004,98,2020-10-01,2020,October,1,149,55,94,1,-33.8723880574867,151.216736920578
2005,98,2021-03-01,2021,March,0,144,50,94,1,-33.8723880574867,151.216736920578
2006,98,2021-10-01,2021,October,1,124,49,75,1,-33.8723880574867,151.216736920578
2007,98,2022-03-01,2022,March,0,120,47,73,1,-33.8723880574867,151.216736920578
2008,98,2022-10-01,2022,October,1,127,47,80,1,-33.8723880574867,151.216736920578
2009,98,2023-03-01,2023,March,0,189,77,112,1,-33.8723880574867,151.216736920578
2010,98,2023-10-01,2023,October,1,157,63,94,1,-33.8723880574867,151.216736920578
2011,98,2024-03-01,2024,March,0,187,76,111,1,-33.8723880574867,151.216736920578
2012,98,2024-10-01,2024,October,1,196,66,130,1,-33.8723880574867,151.216736920578
2013,98,2025-03-01,2025,March,0,195,77,118,1,-33.8723880574867,151.216736920578
2014,98,2025-10-01,2025,October,1,189,60,129,1,-33.8723880574867,151.216736920578
2015,99,2010-03-01,2010,March,0,64,28,36,0,-33.9119239533182,151.211132720089
2016,99,2010-10-01,2010,October,1,84,47,37,0,-33.9119239533182,151.211132720089
2017,99,2011-03-01,2011,March,0,64,35,29,0,-33.9119239533182,151.211132720089
2018,99,2011-10-01,2011,October,1,105,55,50,0,-33.9119239533182,151.211132720089
2019,99,2012-03-01,2012,March,0,59,30,29,0,-33.9119239533182,151.211132720089
2020,99,2012-10-01,2012,October,1,130,65,65,0,-33.9119239533182,151.211132720089
2021,99,2013-03-01,2013,March,0,165,82,83,0,-33.9119239533182,151.211132720089
2022,99,2013-10-01,2013,October,1,130,61,69,0,-33.9119239533182,151.211132720089
2023,99,2014-03-01,2014,March,0,104,60,44,0,-33.9119239533182,151.211132720089
2024,99,2014-10-01,2014,October,1,95,57,38,0,-33.9119239533182,151.211132720089
2025,99,2015-03-01,2015,March,0,103,56,47,0,-33.9119239533182,151.211132720089
2026,99,2015-10-01,2015,October,1,100,53,47,0,-33.9119239533182,151.211132720089
2027,99,2016-03-01,2016,March,0,79,34,45,0,-33.9119239533182,151.211132720089
2028,99,2016-10-01,2016,October,1,111,63,48,0,-33.9119239533182,151.211132720089
2029,99,2017-03-01,2017,March,0,104,60,44,0,-33.9119239533182,151.211132720089
2030,99,2017-10-01,2017,October,1,96,61,35,0,-33.9119239533182,151.211132720089
2031,99,2018-10-01,2018,October,1,89,46,43,0,-33.9119239533182,151.211132720089
2032,99,2019-03-01,2019,March,0,122,65,57,0,-33.9119239533182,151.211132720089
2033,99,2019-10-01,2019,October,1,128,64,64,0,-33.9119239533182,151.211132720089
2034,99,2020-03-01,2020,March,0,104,41,63,0,-33.9119239533182,151.211132720089
2035,99,2020-10-01,2020,October,1,146,71,75,0,-33.9119239533182,151.211132720089
2036,99,2021-03-01,2021,March,0,161,84,77,0,-33.9119239533182,151.211132720089
2037,99,2021-10-01,2021,October,1,201,110,91,0,-33.9119239533182,151.211132720089
2038,99,2022-03-01,2022,March,0,168,75,93,0,-33.9119239533182,151.211132720089
2039,99,2022-10-01,2022,October,1,163,75,88,0,-33.9119239533182,151.211132720089
2040,99,2023-03-01,2023,March,0,142,66,76,0,-33.9119239533182,151.211132720089
2041,99,2023-10-01,2023,October,1,273,112,161,0,-33.9119239533182,151.211132720089
2042,99,2024-03-01,2024,March,0,286,122,164,0,-33.9119239533182,151.211132720089
2043,99,2024-10-01,2024,October,1,302,99,203,0,-33.9119239533182,151.211132720089
2044,99,2025-03-01,2025,March,0,243,90,153,0,-33.9119239533182,151.211132720089
2045,99,2025-10-01,2025,October,1,323,94,229,0,-33.9119239533182,151.211132720089
2046,100,2010-03-01,2010,March,0,97,38,59,0,-33.9039633894499,151.214311079878
2047,100,2010-10-01,2010,October,1,58,25,33,0,-33.9039633894499,151.214311079878
2048,100,2011-03-01,2011,March,0,98,58,40,0,-33.9039633894499,151.214311079878
2049,100,2011-10-01,2011,October,1,178,70,108,0,-33.9039633894499,151.214311079878
2050,100,2012-03-01,2012,March,0,181,97,84,0,-33.9039633894499,151.214311079878
2051,100,2012-10-01,2012,October,1,140,65,75,0,-33.9039633894499,151.214311079878
2052,100,2013-03-01,2013,March,0,300,155,145,0,-33.9039633894499,151.214311079878
2053,100,2013-10-01,2013,October,1,228,133,95,0,-33.9039633894499,151.214311079878
2054,100,2014-03-01,2014,March,0,242,133,109,0,-33.9039633894499,151.214311079878
2055,100,2014-10-01,2014,October,1,215,125,90,0,-33.9039633894499,151.214311079878
2056,100,2015-03-01,2015,March,0,454,205,249,0,-33.9039633894499,151.214311079878
2057,100,2015-10-01,2015,October,1,227,117,110,0,-33.9039633894499,151.214311079878
2058,100,2016-03-01,2016,March,0,246,127,119,0,-33.9039633894499,151.214311079878
2059,100,2016-10-01,2016,October,1,291,146,145,0,-33.9039633894499,151.214311079878
2060,100,2017-03-01,2017,March,0,329,157,172,0,-33.9039633894499,151.214311079878
2061,100,2017-10-01,2017,October,1,335,165,170,0,-33.9039633894499,151.214311079878
2062,100,2018-10-01,2018,October,1,260,132,128,0,-33.9039633894499,151.214311079878
2063,100,2019-03-01,2019,March,0,378,178,200,0,-33.9039633894499,151.214311079878
2064,100,2019-10-01,2019,October,1,336,161,175,0,-33.9039633894499,151.214311079878
2065,100,2020-03-01,2020,March,0,242,105,137,0,-33.9039633894499,151.214311079878
2066,100,2020-10-01,2020,October,1,308,116,192,0,-33.9039633894499,151.214311079878
2067,100,2021-03-01,2021,March,0,245,102,143,0,-33.9039633894499,151.214311079878
2068,100,2021-10-01,2021,October,1,307,167,140,0,-33.9039633894499,151.214311079878
2069,100,2022-03-01,2022,March,0,272,145,127,0,-33.9039633894499,151.214311079878
2070,100,2022-10-01,2022,October,1,275,112,163,0,-33.9039633894499,151.214311079878
2071,100,2023-03-01,2023,March,0,299,113,186,0,-33.9039633894499,151.214311079878
2072,100,2023-10-01,2023,October,1,369,142,227,0,-33.9039633894499,151.214311079878
2073,100,2024-03-01,2024,March,0,381,146,235,0,-33.9039633894499,151.214311079878
2074,100,2024-10-01,2024,October,1,410,140,270,0,-33.9039633894499,151.214311079878
2075,100,2025-03-01,2025,March,0,475,149,326,0,-33.9039633894499,151.214311079878
2076,100,2025-10-01,2025,October,1,429,141,288,0,-33.9039633894499,151.214311079878
